OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
8049,186,88,2025-03-18,4,1146.57,STORE_1
8050,419,42,2025-07-06,10,6692.18,STORE_4
8051,602,97,2025-05-07,6,9674.62,STORE_20
8052,666,51,2025-12-08,7,515.36,STORE_1
8053,472,68,2025-11-25,3,3465.85,STORE_3
8054,489,30,2025-10-17,9,6961.54,STORE_20
8055,576,57,2025-05-09,9,6363.05,STORE_14
8056,494,11,2025-11-06,3,3872.88,STORE_5
8057,621,25,2025-09-05,6,8521.84,STORE_7
8058,467,98,2025-12-04,9,1924.45,STORE_22
8059,280,27,2025-01-14,6,7634.7,STORE_16
8060,657,11,2025-03-29,2,3760.33,STORE_15
8061,659,43,2025-06-07,4,2589.86,STORE_5
8062,259,33,2025-03-14,6,2425.71,STORE_3
8063,872,18,2025-04-19,8,1458.09,STORE_9
8064,131,1,2025-04-21,7,6484.74,STORE_19
8065,202,97,2025-05-02,7,5782.25,STORE_1
8066,239,88,2025-07-27,10,6330.03,STORE_18
8067,220,75,2025-01-05,10,4729.83,STORE_20
8068,785,96,2025-11-20,6,3258.54,STORE_12
8069,546,86,2026-01-01,9,340.78,STORE_13
8070,387,100,2025-05-04,10,5462.15,STORE_15
8071,987,55,2025-03-01,4,6741.36,STORE_17
8072,424,58,2025-02-06,8,7568.62,STORE_12
8073,521,83,2025-12-20,6,4313.93,STORE_17
8074,779,76,2025-06-20,6,2270.84,STORE_15
8075,833,91,2025-03-16,5,3443.16,STORE_12
8076,219,38,2025-04-05,7,9211.73,STORE_19
8077,332,61,2025-02-20,2,6628.42,STORE_15
8078,699,17,2025-10-27,2,238.98,STORE_21
8079,855,100,2025-07-21,1,9998.88,STORE_12
8080,399,99,2025-08-14,3,6092.48,STORE_23
8081,763,8,2025-06-30,7,2122.47,STORE_21
8082,824,9,2025-05-08,2,457.29,STORE_5
8083,185,90,2025-12-13,6,6476.33,STORE_17
8084,368,23,2025-02-11,2,6847.05,STORE_14
8085,759,95,2025-09-03,8,5419.22,STORE_8
8086,77,42,2025-02-26,9,6668.04,STORE_11
8087,178,85,2025-09-05,8,3029.59,STORE_4
8088,417,73,2025-08-11,5,9251.41,STORE_5
8089,406,16,2025-06-23,4,8434.16,STORE_12
8090,572,64,2026-01-01,4,8098.44,STORE_9
8091,240,87,2025-11-01,7,3224.01,STORE_13
8092,911,22,2025-03-30,9,4969.35,STORE_18
8093,301,66,2025-03-30,8,1579.61,STORE_20
8094,145,47,2025-08-23,8,5095.92,STORE_9
8095,195,56,2025-11-29,2,9582.67,STORE_20
8096,208,56,2025-01-13,10,7653.84,STORE_4
8097,751,44,2025-03-13,4,4861.56,STORE_21
8098,868,51,2025-07-30,2,878.73,STORE_14
8099,966,36,2025-05-17,10,9779.16,STORE_1
8100,444,30,2025-04-22,1,9376.89,STORE_25
8101,203,63,2025-06-13,2,2365.95,STORE_25
8102,141,73,2025-11-10,8,3571.31,STORE_3
8103,263,95,2025-03-14,5,174.43,STORE_12
8104,660,47,2025-02-07,9,4389.23,STORE_1
8105,466,99,2025-04-01,8,2332.37,STORE_25
8106,208,37,2025-01-09,5,6384.24,STORE_9
8107,132,12,2025-06-18,5,1581.61,STORE_14
8108,902,35,2025-07-23,7,3677.73,STORE_2
8109,442,33,2025-09-28,8,6223.72,STORE_1
8110,633,25,2025-09-30,5,9078.7,STORE_13
8111,258,43,2025-02-13,5,540.6,STORE_19
8112,917,22,2025-07-01,10,1615.65,STORE_5
8113,109,89,2025-12-25,2,9744.94,STORE_5
8114,495,53,2025-08-04,6,9521.92,STORE_21
8115,202,71,2025-12-13,5,4332.65,STORE_3
8116,396,14,2025-12-04,6,9898.19,STORE_3
8117,196,44,2025-12-03,1,6331.77,STORE_3
8118,812,55,2025-06-18,6,1283.21,STORE_4
8119,719,33,2025-08-31,6,8388.85,STORE_19
8120,68,88,2025-11-04,9,8559.98,STORE_19
8121,205,46,2025-12-15,7,7299.88,STORE_18
8122,993,22,2025-10-03,5,6549.47,STORE_24
8123,685,6,2025-05-28,7,487.76,STORE_16
8124,894,90,2025-05-31,6,9003.51,STORE_24
8125,108,81,2025-04-06,9,1480.74,STORE_1
8126,826,52,2025-10-05,10,3407.39,STORE_5
8127,545,83,2025-07-06,6,2825.75,STORE_25
8128,474,78,2025-11-15,9,225.72,STORE_11
8129,928,79,2025-12-28,2,7831.6,STORE_11
8130,10,28,2025-01-17,5,8368.64,STORE_4
8131,329,61,2025-12-02,1,8160.5,STORE_19
8132,481,54,2025-09-18,6,6620.01,STORE_25
8133,473,98,2025-08-01,5,1556.34,STORE_25
8134,560,96,2025-05-24,8,1523.23,STORE_24
8135,792,78,2025-03-13,9,1040.22,STORE_5
8136,254,50,2025-05-20,5,1864.75,STORE_14
8137,311,86,2025-06-26,5,1634.78,STORE_22
8138,937,46,2025-10-03,1,4162.33,STORE_20
8139,798,24,2025-10-12,5,7912.49,STORE_20
8140,798,66,2025-01-26,6,7445.89,STORE_18
8141,562,55,2025-02-13,2,3040.18,STORE_18
8142,748,97,2025-03-25,7,674.51,STORE_3
8143,16,84,2025-04-05,6,7167.74,STORE_12
8144,248,57,2025-04-24,3,1857.32,STORE_10
8145,443,26,2025-09-24,4,3209.32,STORE_16
8146,116,30,2025-05-02,3,2063.83,STORE_2
8147,758,28,2025-03-20,7,5491.28,STORE_5
8148,822,18,2025-06-10,7,627.9,STORE_21
8149,310,32,2025-07-22,8,8341.91,STORE_1
8150,492,68,2025-03-04,5,9277.58,STORE_4
8151,545,42,2025-05-04,7,2180.94,STORE_19
8152,813,75,2025-08-10,6,652.62,STORE_13
8153,518,57,2025-09-30,6,8514.86,STORE_4
8154,528,76,2025-11-10,7,7303.8,STORE_18
8155,771,95,2025-06-11,8,9393.37,STORE_20
8156,721,28,2025-02-24,5,7139.83,STORE_15
8157,294,8,2025-07-06,7,4325.1,STORE_23
8158,226,43,2025-04-18,7,8422.17,STORE_17
8159,893,79,2025-10-27,10,745.28,STORE_18
8160,109,24,2025-10-21,2,5643.11,STORE_12
8161,831,81,2025-03-27,9,8245.64,STORE_4
8162,465,81,2025-04-28,4,8641.13,STORE_6
8163,191,55,2025-04-23,4,7727.98,STORE_7
8164,196,91,2025-01-20,10,2668.37,STORE_18
8165,387,6,2025-10-03,6,7716.75,STORE_11
8166,649,33,2025-10-27,1,936.64,STORE_17
8167,767,43,2025-05-07,4,7896.21,STORE_12
8168,811,2,2025-06-09,9,4318.11,STORE_16
8169,550,36,2025-06-07,7,3790.52,STORE_15
8170,194,15,2025-01-23,5,1812.09,STORE_20
8171,502,79,2025-12-02,1,861.16,STORE_16
8172,881,67,2025-08-22,1,7499.93,STORE_8
8173,156,88,2025-11-07,4,8877.32,STORE_4
8174,398,40,2025-11-21,1,5199.09,STORE_4
8175,386,29,2025-03-27,5,4378.75,STORE_17
8176,418,79,2025-12-30,9,9471.73,STORE_10
8177,642,43,2025-12-30,6,4380.51,STORE_3
8178,809,73,2025-07-28,5,5285.66,STORE_6
8179,248,14,2025-04-28,8,5507.13,STORE_8
8180,310,4,2025-12-31,8,8560.97,STORE_19
8181,377,59,2025-09-10,9,4478.39,STORE_1
8182,155,96,2025-01-11,6,1670.5,STORE_18
8183,350,78,2025-10-18,7,6322.86,STORE_14
8184,117,15,2025-09-18,1,6002.25,STORE_17
8185,930,49,2025-03-31,8,7118.68,STORE_8
8186,272,16,2025-09-20,1,755.32,STORE_11
8187,709,62,2025-08-18,8,3657.89,STORE_4
8188,565,25,2025-02-10,4,3374.21,STORE_15
8189,882,3,2025-01-24,7,6112.32,STORE_19
8190,797,8,2025-07-14,4,499.88,STORE_3
8191,763,47,2025-12-26,7,2506.55,STORE_11
8192,701,25,2025-11-20,4,6110.38,STORE_5
8193,701,59,2025-04-23,3,2591.84,STORE_3
8194,192,64,2025-05-19,5,7409.03,STORE_18
8195,741,42,2025-05-09,7,6165.88,STORE_19
8196,534,61,2025-10-05,5,7180.65,STORE_23
8197,944,76,2025-05-01,9,8286.47,STORE_9
8198,489,10,2025-06-19,2,360.99,STORE_8
8199,352,21,2025-07-20,4,2785.55,STORE_25
8200,74,14,2025-09-12,7,6639.05,STORE_1
8201,550,55,2025-07-07,6,3561.04,STORE_2
8202,234,36,2025-09-30,8,2665.34,STORE_14
8203,894,7,2025-10-06,3,6751.75,STORE_6
8204,127,73,2025-10-08,2,9183.41,STORE_9
8205,36,42,2025-02-13,5,4151.39,STORE_14
8206,75,40,2025-09-07,3,8274.85,STORE_6
8207,61,8,2025-01-19,2,7051.63,STORE_12
8208,884,26,2025-05-25,4,6762.67,STORE_18
8209,674,12,2025-06-22,9,6913.41,STORE_10
8210,791,67,2025-12-31,7,8131.81,STORE_9
8211,568,36,2025-08-16,10,1801.19,STORE_8
8212,76,17,2025-02-07,4,9821.04,STORE_17
8213,260,77,2025-12-13,3,9145.93,STORE_25
8214,935,19,2025-12-02,7,4672.91,STORE_12
8215,125,35,2025-11-25,7,9795.93,STORE_3
8216,116,23,2025-12-05,6,8674.29,STORE_8
8217,696,56,2025-04-12,1,1693.9,STORE_3
8218,190,85,2025-12-13,3,6061.79,STORE_22
8219,274,48,2025-11-28,7,651.57,STORE_15
8220,585,45,2025-03-30,7,8984.55,STORE_22
8221,530,9,2025-10-24,8,146.0,STORE_19
8222,45,4,2025-08-27,10,1683.42,STORE_7
8223,186,13,2025-01-20,10,6680.16,STORE_1
8224,323,18,2025-03-26,9,3841.31,STORE_11
8225,610,17,2025-11-04,2,7379.41,STORE_17
8226,210,2,2025-09-25,4,7796.12,STORE_12
8227,820,70,2025-05-14,10,8024.87,STORE_19
8228,581,63,2025-09-22,6,4410.51,STORE_23
8229,503,100,2025-07-20,2,326.66,STORE_23
8230,802,44,2025-07-01,5,580.2,STORE_3
8231,948,53,2025-11-04,10,6534.87,STORE_6
8232,30,77,2025-03-02,7,6334.19,STORE_5
8233,375,34,2025-11-27,4,9092.95,STORE_20
8234,234,49,2025-12-16,8,8293.28,STORE_6
8235,14,74,2025-03-05,9,9193.75,STORE_2
8236,629,5,2025-03-12,1,5168.24,STORE_21
8237,387,90,2025-12-10,1,5972.33,STORE_18
8238,814,66,2025-08-08,2,2879.63,STORE_21
8239,644,100,2025-07-03,3,8539.74,STORE_6
8240,690,67,2025-02-10,10,2899.1,STORE_2
8241,78,84,2025-12-29,5,2577.71,STORE_23
8242,379,28,2025-04-12,10,8948.98,STORE_16
8243,901,6,2025-11-01,8,7117.68,STORE_23
8244,975,23,2025-03-15,8,3019.92,STORE_2
8245,379,55,2025-10-05,6,9586.83,STORE_13
8246,692,24,2025-05-25,5,5345.1,STORE_18
8247,538,31,2025-09-25,8,2615.5,STORE_1
8248,256,59,2025-09-21,8,9148.31,STORE_18
8249,131,64,2025-02-02,2,499.32,STORE_23
8250,511,34,2025-12-26,3,4481.22,STORE_18
8251,507,2,2025-06-27,9,3106.04,STORE_13
8252,707,28,2025-02-28,1,6352.95,STORE_8
8253,304,64,2025-05-20,2,6550.86,STORE_17
8254,662,85,2025-10-26,2,1561.26,STORE_7
8255,10,64,2025-12-06,3,263.24,STORE_5
8256,439,13,2025-08-01,6,1416.03,STORE_9
8257,419,48,2025-08-02,8,6837.89,STORE_22
8258,499,31,2025-03-12,9,9036.24,STORE_24
8259,742,58,2025-06-01,2,6166.33,STORE_15
8260,210,30,2025-07-11,4,3849.29,STORE_18
8261,868,84,2025-03-15,3,3761.26,STORE_18
8262,428,89,2025-07-21,3,5148.1,STORE_17
8263,268,26,2025-03-12,2,7059.18,STORE_16
8264,428,16,2025-12-15,10,5663.88,STORE_12
8265,184,71,2025-12-10,5,6756.5,STORE_19
8266,827,99,2025-07-28,4,110.71,STORE_12
8267,253,10,2025-02-25,3,8240.77,STORE_7
8268,579,3,2025-05-10,3,7069.65,STORE_25
8269,226,73,2025-04-16,7,1363.08,STORE_15
8270,136,88,2025-12-30,5,5072.33,STORE_10
8271,94,43,2025-06-09,2,2022.95,STORE_6
8272,895,2,2025-05-20,1,3168.41,STORE_4
8273,719,52,2025-12-14,8,159.89,STORE_3
8274,96,88,2025-04-15,6,6676.78,STORE_9
8275,933,87,2025-09-30,3,7926.21,STORE_4
8276,560,17,2025-08-14,9,8599.12,STORE_13
8277,98,29,2025-03-20,8,8103.56,STORE_22
8278,30,84,2025-09-19,5,720.23,STORE_16
8279,197,54,2025-10-09,10,3000.28,STORE_4
8280,352,3,2025-09-22,8,4003.26,STORE_9
8281,206,59,2025-03-20,2,7673.41,STORE_1
8282,216,25,2025-07-30,2,8539.22,STORE_2
8283,170,6,2025-10-25,4,896.06,STORE_12
8284,520,72,2025-06-13,4,3150.1,STORE_19
8285,657,94,2025-01-01,9,2956.95,STORE_16
8286,540,40,2025-10-31,8,8654.16,STORE_6
8287,741,11,2025-02-04,2,1730.31,STORE_8
8288,432,13,2025-08-18,10,8592.15,STORE_3
8289,978,42,2025-02-14,1,5109.38,STORE_20
8290,920,88,2025-05-10,5,9727.9,STORE_17
8291,257,66,2025-11-17,4,5216.73,STORE_1
8292,443,20,2025-10-22,10,6332.46,STORE_24
8293,454,70,2025-03-01,3,7276.02,STORE_4
8294,90,39,2025-08-05,3,534.48,STORE_1
8295,404,69,2025-08-16,7,3869.99,STORE_10
8296,636,92,2025-10-29,5,8111.05,STORE_3
8297,528,8,2025-08-24,2,5560.3,STORE_15
8298,615,65,2025-05-30,5,4421.19,STORE_2
8299,1,50,2025-03-07,5,2179.81,STORE_10
8300,616,28,2025-11-23,5,460.84,STORE_25
8301,967,27,2025-03-30,4,3784.32,STORE_20
8302,627,51,2025-09-20,6,1697.12,STORE_10
8303,245,56,2025-08-08,1,2285.4,STORE_10
8304,495,43,2025-08-09,9,8176.49,STORE_3
8305,859,36,2025-12-27,5,5914.22,STORE_13
8306,210,67,2025-09-03,4,6425.77,STORE_8
8307,890,60,2025-01-05,7,9493.47,STORE_16
8308,5,28,2025-06-27,2,580.19,STORE_3
8309,458,85,2025-02-19,4,191.09,STORE_20
8310,299,77,2025-05-06,8,2851.2,STORE_6
8311,902,16,2025-11-01,2,6207.87,STORE_20
8312,188,17,2025-01-03,5,8831.77,STORE_9
8313,398,58,2025-08-05,3,5305.03,STORE_9
8314,217,73,2025-04-04,7,173.12,STORE_7
8315,523,17,2025-02-22,5,5311.59,STORE_19
8316,309,96,2025-05-08,1,1938.32,STORE_12
8317,481,44,2025-06-29,2,7675.49,STORE_2
8318,281,92,2025-10-17,8,9409.59,STORE_22
8319,64,52,2025-08-13,4,9935.23,STORE_4
8320,327,27,2025-12-23,10,2696.95,STORE_21
8321,195,72,2025-05-08,2,4959.03,STORE_19
8322,755,57,2025-06-29,6,301.01,STORE_15
8323,196,75,2025-02-01,8,3687.17,STORE_23
8324,793,80,2025-05-01,3,5955.8,STORE_22
8325,999,52,2025-12-01,6,450.83,STORE_7
8326,319,1,2025-01-01,5,8661.38,STORE_18
8327,576,56,2025-02-11,3,7505.88,STORE_25
8328,392,75,2025-04-15,9,3284.82,STORE_21
8329,718,67,2025-01-05,7,5065.53,STORE_16
8330,14,55,2025-01-04,1,3185.35,STORE_15
8331,136,31,2025-06-28,2,9667.4,STORE_21
8332,688,97,2025-12-26,3,2685.47,STORE_16
8333,854,47,2025-11-15,6,3118.36,STORE_18
8334,664,30,2025-02-24,10,7541.93,STORE_20
8335,776,43,2025-04-07,4,4063.87,STORE_19
8336,494,57,2025-05-06,7,8996.8,STORE_23
8337,502,58,2025-09-11,4,5226.66,STORE_15
8338,428,99,2025-02-12,2,3925.33,STORE_12
8339,731,97,2025-12-27,9,4235.36,STORE_6
8340,113,86,2025-04-27,1,6877.55,STORE_19
8341,759,88,2025-05-06,6,1809.94,STORE_15
8342,346,22,2025-10-20,7,8941.93,STORE_6
8343,439,56,2025-01-13,6,7273.54,STORE_14
8344,682,73,2025-04-26,10,1199.62,STORE_16
8345,848,95,2025-07-24,6,4269.15,STORE_11
8346,621,31,2025-12-23,2,8843.36,STORE_25
8347,349,49,2025-10-15,6,2349.51,STORE_12
8348,976,10,2025-01-26,9,164.95,STORE_18
8349,38,32,2025-05-18,10,2324.18,STORE_10
8350,593,49,2025-05-13,6,5902.35,STORE_6
8351,633,14,2025-05-05,7,3308.58,STORE_6
8352,919,41,2025-12-17,2,5166.86,STORE_9
8353,594,53,2025-08-20,3,670.03,STORE_16
8354,338,93,2025-01-31,3,4202.01,STORE_12
8355,529,58,2025-02-22,9,3015.48,STORE_10
8356,876,2,2025-03-29,8,6149.35,STORE_23
8357,754,82,2025-04-19,1,7977.3,STORE_14
8358,992,78,2025-10-27,9,638.48,STORE_25
8359,236,58,2025-12-08,4,2475.32,STORE_22
8360,415,3,2025-07-10,4,8556.32,STORE_11
8361,679,58,2025-07-14,5,1896.37,STORE_1
8362,347,83,2025-04-28,3,3919.4,STORE_25
8363,136,57,2025-10-29,3,795.91,STORE_9
8364,760,9,2025-12-13,8,5558.07,STORE_25
8365,693,92,2025-05-02,9,3138.04,STORE_19
8366,504,10,2025-04-10,9,1832.99,STORE_12
8367,325,24,2025-08-16,3,282.77,STORE_13
8368,870,65,2025-08-28,8,5173.89,STORE_16
8369,416,66,2025-11-16,9,9967.44,STORE_3
8370,971,93,2025-02-08,7,4544.59,STORE_9
8371,355,45,2025-05-23,8,9498.44,STORE_4
8372,732,65,2025-06-16,2,3201.09,STORE_21
8373,968,16,2025-07-05,4,5970.44,STORE_15
8374,182,55,2025-10-08,10,6305.82,STORE_6
8375,171,93,2025-12-27,5,4422.4,STORE_9
8376,950,56,2025-09-01,1,1124.02,STORE_2
8377,814,18,2025-05-11,2,7687.73,STORE_6
8378,910,47,2025-10-26,8,8022.74,STORE_16
8379,355,71,2025-08-21,2,9228.88,STORE_1
8380,471,98,2025-04-12,1,3726.32,STORE_6
8381,777,26,2025-12-11,5,9248.07,STORE_25
8382,824,28,2025-03-26,5,7533.41,STORE_10
8383,795,69,2025-08-03,7,5034.09,STORE_11
8384,160,83,2025-04-18,6,1754.43,STORE_24
8385,675,64,2025-01-21,10,7379.14,STORE_7
8386,714,8,2026-01-01,6,7720.4,STORE_17
8387,22,24,2025-02-07,6,5202.31,STORE_14
8388,263,77,2025-02-24,3,6538.62,STORE_6
8389,880,60,2025-08-24,5,617.42,STORE_15
8390,99,34,2025-11-27,10,3180.18,STORE_14
8391,835,2,2025-12-19,3,4780.93,STORE_8
8392,155,94,2025-09-03,5,5513.08,STORE_7
8393,64,9,2025-08-05,10,6672.6,STORE_24
8394,34,3,2025-09-26,9,873.74,STORE_25
8395,54,93,2025-07-09,9,8755.9,STORE_20
8396,282,35,2025-10-09,6,1655.64,STORE_11
8397,26,14,2025-12-15,9,1050.76,STORE_14
8398,991,89,2025-05-07,10,5923.56,STORE_25
8399,211,72,2025-02-01,3,2614.22,STORE_4
8400,272,25,2025-09-05,2,1616.23,STORE_2
8401,412,23,2025-06-07,8,1609.4,STORE_18
8402,921,18,2025-02-02,7,8207.42,STORE_13
8403,946,24,2025-05-10,3,8932.34,STORE_12
8404,645,38,2025-06-28,4,8495.12,STORE_10
8405,589,58,2025-10-14,2,7969.37,STORE_14
8406,468,16,2025-11-08,5,8052.3,STORE_9
8407,482,40,2025-01-02,9,7677.37,STORE_7
8408,236,38,2025-09-21,9,2625.88,STORE_5
8409,839,57,2025-11-29,10,8620.86,STORE_2
8410,898,2,2025-09-15,6,598.84,STORE_24
8411,676,72,2025-05-25,1,789.15,STORE_13
8412,140,78,2025-10-19,4,1975.3,STORE_13
8413,295,62,2025-08-04,6,4501.88,STORE_1
8414,514,2,2025-05-30,1,9194.6,STORE_23
8415,390,29,2025-04-14,2,3850.17,STORE_25
8416,730,40,2025-04-06,6,5848.69,STORE_2
8417,312,91,2025-09-06,4,4083.45,STORE_15
8418,549,97,2025-01-13,4,3219.25,STORE_10
8419,718,3,2025-04-08,7,1790.99,STORE_24
8420,583,46,2025-07-13,6,6438.01,STORE_25
8421,243,32,2025-11-26,10,7052.11,STORE_15
8422,382,23,2025-04-28,3,627.57,STORE_12
8423,187,73,2025-07-29,1,7184.9,STORE_4
8424,541,51,2025-10-18,10,5820.64,STORE_21
8425,655,61,2025-05-29,4,2620.36,STORE_25
8426,629,9,2025-01-15,2,1631.55,STORE_21
8427,582,92,2025-10-05,10,403.84,STORE_21
8428,535,1,2025-11-10,9,9858.24,STORE_3
8429,631,34,2025-04-25,8,4441.6,STORE_17
8430,334,61,2025-04-18,9,6523.93,STORE_16
8431,513,30,2025-05-20,2,327.72,STORE_3
8432,606,20,2025-01-22,3,9899.4,STORE_12
8433,639,50,2025-09-10,8,7467.91,STORE_24
8434,490,34,2025-10-01,7,235.13,STORE_5
8435,161,73,2025-01-23,7,6353.81,STORE_12
8436,143,35,2025-09-25,3,510.31,STORE_1
8437,132,81,2025-07-20,2,301.13,STORE_24
8438,250,17,2025-01-25,7,283.33,STORE_10
8439,704,9,2025-06-23,10,7032.94,STORE_12
8440,541,51,2025-10-15,3,5840.56,STORE_8
8441,357,21,2025-12-03,2,5828.01,STORE_22
8442,711,91,2025-11-22,5,628.51,STORE_5
8443,571,7,2025-08-28,8,1685.24,STORE_6
8444,431,88,2025-07-16,8,627.37,STORE_6
8445,56,3,2025-09-30,9,6050.56,STORE_22
8446,752,38,2025-07-21,6,7516.77,STORE_15
8447,299,99,2025-06-30,1,981.88,STORE_22
8448,805,79,2025-07-22,6,7208.26,STORE_14
8449,434,67,2025-02-18,10,6290.43,STORE_3
8450,552,93,2025-07-05,4,2894.58,STORE_15
8451,896,76,2025-10-23,7,3619.55,STORE_21
8452,813,99,2025-07-22,3,1791.37,STORE_22
8453,927,7,2025-11-13,5,4715.15,STORE_13
8454,147,73,2025-03-04,7,1238.43,STORE_8
8455,254,24,2025-02-02,2,3131.97,STORE_15
8456,271,80,2025-08-13,3,9455.29,STORE_8
8457,653,25,2025-09-20,2,490.62,STORE_15
8458,833,67,2025-08-21,6,1606.67,STORE_25
8459,957,31,2025-07-29,3,4059.46,STORE_8
8460,527,77,2025-03-28,4,7010.17,STORE_25
8461,253,41,2025-05-07,4,5580.45,STORE_25
8462,504,14,2025-10-21,4,3532.93,STORE_25
8463,656,16,2025-01-12,10,6369.4,STORE_4
8464,237,96,2025-04-25,3,5224.16,STORE_9
8465,852,12,2025-09-20,4,8124.08,STORE_23
8466,197,24,2025-08-07,1,5402.92,STORE_18
8467,973,43,2025-01-19,1,5063.74,STORE_8
8468,290,92,2025-08-02,6,5078.14,STORE_9
8469,102,13,2025-02-07,3,9452.04,STORE_12
8470,890,52,2025-12-27,10,5154.93,STORE_12
8471,940,43,2025-09-24,2,341.5,STORE_24
8472,770,39,2025-09-22,9,5983.28,STORE_13
8473,545,14,2025-09-12,2,8375.87,STORE_4
8474,734,94,2025-02-06,5,8004.03,STORE_17
8475,862,5,2025-04-13,2,1513.51,STORE_22
8476,492,27,2025-11-01,10,9331.88,STORE_8
8477,230,48,2025-06-19,9,3271.42,STORE_9
8478,722,40,2025-07-20,4,6542.15,STORE_24
8479,674,37,2025-08-23,7,6633.88,STORE_21
8480,426,36,2025-05-09,7,6162.53,STORE_16
8481,750,24,2025-04-01,1,2798.98,STORE_1
8482,545,50,2025-09-25,8,7914.36,STORE_22
8483,352,95,2025-07-21,1,8961.25,STORE_17
8484,542,83,2025-08-09,2,4524.9,STORE_18
8485,846,79,2025-12-03,1,3562.75,STORE_24
8486,302,13,2025-06-26,8,9897.77,STORE_1
8487,775,2,2025-04-02,3,5507.91,STORE_16
8488,760,46,2025-02-17,10,5927.09,STORE_6
8489,663,56,2025-07-04,7,5100.79,STORE_24
8490,156,64,2025-12-23,7,7793.0,STORE_8
8491,249,63,2025-07-28,7,4095.49,STORE_15
8492,771,15,2025-07-11,5,4817.94,STORE_5
8493,425,71,2025-12-27,4,4362.58,STORE_6
8494,193,95,2025-06-24,10,5619.92,STORE_15
8495,166,61,2025-04-01,8,6170.57,STORE_24
8496,368,80,2025-07-05,9,4662.37,STORE_18
8497,109,64,2025-12-31,1,3434.77,STORE_5
8498,485,41,2025-09-06,2,1757.49,STORE_6
8499,90,61,2025-11-23,2,5810.17,STORE_7
8500,887,74,2025-10-30,1,3278.37,STORE_20
8501,818,58,2025-12-07,7,8382.95,STORE_18
8502,815,53,2025-03-22,1,3843.51,STORE_23
8503,871,93,2025-06-12,1,6263.37,STORE_5
8504,782,91,2025-05-10,5,5153.14,STORE_1
8505,671,75,2025-10-21,9,2013.69,STORE_5
8506,333,6,2025-05-02,7,7341.4,STORE_13
8507,603,36,2025-01-04,6,749.18,STORE_9
8508,167,65,2025-02-13,9,5258.85,STORE_11
8509,715,98,2025-09-22,4,2466.57,STORE_12
8510,141,6,2025-12-26,8,6385.15,STORE_25
8511,14,43,2025-06-19,6,6986.1,STORE_2
8512,899,82,2025-04-18,2,7019.31,STORE_1
8513,942,30,2025-06-18,3,2414.96,STORE_14
8514,668,2,2025-08-23,7,8348.9,STORE_19
8515,795,89,2025-01-27,6,1215.18,STORE_21
8516,736,97,2025-04-25,8,890.21,STORE_19
8517,699,30,2025-12-12,10,6056.7,STORE_5
8518,346,88,2025-02-18,3,5865.05,STORE_12
8519,835,26,2025-04-25,7,5676.58,STORE_3
8520,312,99,2025-03-31,6,7043.49,STORE_18
8521,741,72,2025-02-13,9,4518.23,STORE_16
8522,277,65,2025-04-27,8,7288.6,STORE_16
8523,592,6,2025-08-19,1,3764.07,STORE_18
8524,242,33,2025-02-12,6,8434.42,STORE_23
8525,255,85,2025-01-01,3,2952.52,STORE_14
8526,692,8,2025-10-19,3,7294.45,STORE_17
8527,277,1,2025-12-10,10,9460.45,STORE_14
8528,274,71,2025-03-29,2,6659.76,STORE_14
8529,186,25,2025-03-22,2,2058.59,STORE_5
8530,954,41,2025-12-03,5,5481.21,STORE_23
8531,504,35,2025-04-23,8,9428.17,STORE_25
8532,764,39,2025-10-18,2,9746.38,STORE_24
8533,767,88,2025-04-08,2,7470.68,STORE_7
8534,664,73,2025-06-16,1,4703.65,STORE_14
8535,794,27,2025-05-26,10,1714.3,STORE_25
8536,623,22,2025-09-20,10,1009.87,STORE_6
8537,839,49,2025-07-25,2,4902.5,STORE_3
8538,683,23,2025-07-17,1,5421.83,STORE_13
8539,137,41,2025-11-29,1,1852.08,STORE_16
8540,578,96,2025-08-11,10,5616.77,STORE_3
8541,808,65,2025-03-21,1,3520.82,STORE_23
8542,639,79,2025-02-08,7,3586.42,STORE_16
8543,641,67,2025-07-01,7,7448.09,STORE_16
8544,833,4,2025-12-29,9,2182.07,STORE_5
8545,686,100,2025-02-12,5,3754.44,STORE_13
8546,795,73,2025-03-14,10,4123.84,STORE_23
8547,599,88,2025-03-10,2,6684.09,STORE_3
8548,764,30,2025-06-10,7,9203.28,STORE_7
8549,669,3,2025-09-19,2,3885.5,STORE_18
8550,400,18,2025-12-15,5,3709.11,STORE_11
8551,609,56,2025-05-19,1,670.28,STORE_4
8552,239,9,2025-01-17,2,7164.45,STORE_10
8553,995,61,2025-10-17,3,7945.66,STORE_6
8554,984,5,2025-11-16,10,6356.89,STORE_18
8555,318,77,2025-05-28,10,639.93,STORE_3
8556,133,91,2025-03-24,7,3611.89,STORE_9
8557,81,87,2025-09-26,4,1716.47,STORE_15
8558,328,24,2025-02-19,3,7624.51,STORE_5
8559,975,48,2025-12-09,6,6880.67,STORE_1
8560,517,29,2025-01-22,8,9875.43,STORE_18
8561,46,25,2025-10-07,1,9354.47,STORE_20
8562,939,92,2025-06-12,7,6456.71,STORE_4
8563,381,70,2025-05-05,3,2200.52,STORE_2
8564,492,81,2025-12-02,2,5689.25,STORE_9
8565,660,55,2025-10-14,3,9774.35,STORE_10
8566,203,53,2025-11-25,10,8546.82,STORE_3
8567,990,83,2025-10-21,3,6994.51,STORE_1
